ZIP,Latitude,Longitude
75766,31.943,-95.2139
75765,32.6299,-95.2531
75763,32.0416,-95.5174
75751,32.1215,-95.8901
75712,32.3224,-95.2933
75710,32.3234,-95.3088
75707,32.2895,-95.1636
75703,32.2322,-95.2962
75702,32.3685,-95.3109
75701,32.3205,-95.2908
75686,32.9686,-94.9353
75681,31.9447,-94.6974
75672,32.5002,-94.305
75670,32.5337,-94.4035
75662,32.3815,-94.8988
75650,32.5173,-94.559
75644,32.7739,-95.022
75606,32.4641,-94.731
75605,32.5871,-94.7346
75604,32.5129,-94.7958
75602,32.4501,-94.6603
75601,32.5046,-94.7175
75503,33.5227,-94.1297
75501,33.3705,-94.1509
75473,33.8105,-95.5043
75468,33.5118,-95.4149
75462,33.6482,-95.4595
75460,33.668,-95.5681
75457,33.1729,-95.2164
75456,33.1566,-94.9681
75455,33.2151,-95.0078
75454,33.2786,-96.556
75431,32.99,-95.4721
75428,33.2897,-95.9285
75424,33.3189,-96.3573
75420,33.0467,-95.7238
75418,33.5806,-96.1932
75409,33.3378,-96.5267
75407,33.1472,-96.4901
75403,33.192,-96.1018
75402,33.0535,-96.0809
75401,33.1863,-96.1118
75398,32.7666,-96.8615
75390,32.7832,-96.8001
75380,32.9383,-96.7929
75379,32.9383,-96.7931
75371,32.7926,-96.7726
75287,33.0017,-96.8432
75270,32.7813,-96.8019
75261,32.8839,-97.0409
75254,32.9485,-96.7989
75253,32.6706,-96.6142
75252,33.0005,-96.7922
75251,32.9168,-96.773
75248,32.9672,-96.7953
75247,32.8168,-96.8813
75246,32.7942,-96.7715
75244,32.9273,-96.8384
75243,32.9141,-96.7349
75241,32.6642,-96.7697
75240,32.9326,-96.789
75238,32.8802,-96.7065
75237,32.6693,-96.8696
75236,32.6809,-96.9316
75235,32.8334,-96.8507
75234,32.9275,-96.8881
75233,32.7084,-96.8787
75232,32.6648,-96.8398
75231,32.8729,-96.7512
75230,32.9039,-96.7908
75229,32.8951,-96.8691
75228,32.8286,-96.6757
75227,32.7719,-96.6921
75226,32.7813,-96.7777
75225,32.8584,-96.7917
75224,32.7083,-96.8443
75223,32.7978,-96.7433
75220,32.8572,-96.8894
75219,32.8094,-96.8147
75218,32.8363,-96.7045
75217,32.6971,-96.6641
75216,32.7166,-96.7777
75215,32.7513,-96.7569
75214,32.8247,-96.7416
75212,32.776,-96.8852
75209,32.8476,-96.826
75208,32.76,-96.8397
75207,32.7839,-96.818
75206,32.8333,-96.7711
75205,32.8339,-96.7979
75204,32.8016,-96.7884
75203,32.745,-96.8011
75202,32.7787,-96.8043
75201,32.7872,-96.8017
75182,32.8015,-96.5592
75165,32.3684,-96.7889
75160,32.7533,-96.3154
75159,32.595,-96.5367
75156,32.2793,-96.1164
75154,32.5254,-96.8134
75150,32.8195,-96.6294
75149,32.7672,-96.6096
75146,32.5792,-96.753
75142,32.5671,-96.2546
75126,32.7348,-96.4481
75119,32.3213,-96.5456
75117,32.694,-95.8604
75115,32.6098,-96.8655
75110,32.0739,-96.5141
75104,32.5927,-96.964
75098,33.0153,-96.5371
75094,33.0135,-96.6166
75093,33.037,-96.8107
75092,33.6381,-96.7102
75091,33.6356,-96.6086
75090,33.5982,-96.5421
75089,32.9341,-96.5538
75087,32.9488,-96.4419
75085,32.9505,-96.7016
75083,32.9481,-96.7294
75082,32.9915,-96.6607
75081,32.9493,-96.709
75080,32.9694,-96.7444
75078,33.2646,-96.8083
75077,33.0763,-97.0632
75075,33.0196,-96.7393
75074,33.0356,-96.6733
75071,33.2381,-96.5385
75070,33.1669,-96.6879
75069,33.1875,-96.5935
75067,33.0169,-97.0084
75065,33.1117,-97.0006
75063,32.918,-96.9856
75062,32.8495,-96.9757
75061,32.8241,-96.9642
75060,32.7911,-96.9529
75057,33.0512,-96.9739
75056,33.0727,-96.9042
75054,32.6006,-97.0363
75052,32.6593,-97.0218
75051,32.7244,-96.9988
75050,32.7782,-97.0284
75048,32.965,-96.5771
75044,32.9606,-96.6659
75043,32.8623,-96.5799
75042,32.9128,-96.6743
75041,32.877,-96.6531
75040,32.9381,-96.6195
75039,32.8808,-96.9391
75038,32.8789,-96.9903
75035,33.1356,-96.7688
75034,33.1499,-96.869
75033,33.1764,-96.8281
75032,32.8685,-96.4435
75030,32.9028,-96.5636
75028,33.0271,-97.0535
75026,33.0261,-96.6731
75025,33.0972,-96.7525
75024,33.08,-96.807
75023,33.0487,-96.7344
75022,33.0312,-97.1212
75021,33.7392,-96.4665
75020,33.7927,-96.5909
75019,32.9621,-96.9881
75017,32.8261,-96.9542
75014,32.8799,-96.9958
75013,33.1101,-96.7007
75011,32.9536,-96.89
75010,33.032,-96.8669
75009,33.3377,-96.7352
75007,33.003,-96.9099
75006,32.9501,-96.9044
75002,33.0839,-96.6053
75001,32.9623,-96.8302
74955,35.4802,-94.7607
74932,35.1473,-94.5308
74868,35.2439,-96.6801
74859,35.4646,-96.2646
74820,34.8053,-96.6747
74804,35.4005,-96.9093
74701,33.9883,-96.3409
74653,36.6682,-97.342
74631,36.7967,-97.3099
74601,36.7157,-97.148
74578,34.8921,-95.3303
74522,34.9,-95.6917
74465,35.9153,-94.9697
74447,35.6606,-96.024
74437,35.4319,-95.9286
74434,35.801,-95.2063
74403,35.697,-95.3053
74401,35.7224,-95.4947
74361,36.3195,-95.3004
74354,36.8773,-94.8488
74344,36.5872,-94.732
74301,36.6815,-95.2426
74172,36.1544,-95.9903
74170,36.0617,-95.9413
74147,36.097,-95.8862
74146,36.0971,-95.8509
74145,36.1059,-95.8866
74137,36.0143,-95.9284
74136,36.0617,-95.9605
74135,36.1079,-95.9224
74134,36.1117,-95.7975
74133,36.0408,-95.8776
74131,36.0562,-96.0687
74129,36.1297,-95.8689
74128,36.1452,-95.8517
74127,36.1835,-96.0461
74120,36.1506,-95.9764
74119,36.1417,-95.9906
74116,36.1908,-95.8476
74115,36.1985,-95.9129
74112,36.1475,-95.9047
74110,36.1943,-95.9545
74107,36.1147,-96.0439
74106,36.1949,-95.9851
74105,36.0971,-95.9636
74104,36.1526,-95.9537
74103,36.155,-95.9942
74102,36.1494,-95.9756
74101,36.1494,-95.9757
74075,36.1886,-97.1231
74074,36.0754,-97.1136
74055,36.2649,-95.8319
74053,36.4338,-95.7338
74037,36.0066,-95.984
74036,36.1381,-95.5062
74033,35.9229,-96.0188
74023,35.9634,-96.7475
74021,36.389,-95.8622
74019,36.2819,-95.5878
74017,36.3996,-95.5775
74015,36.1925,-95.7581
74014,36.0261,-95.7082
74012,36.064,-95.8064
74010,35.8173,-96.3464
74008,35.9294,-95.908
74006,36.7194,-95.8869
73949,36.6501,-101.9175
73947,36.8248,-102.2118
73945,36.8198,-101.2412
73939,36.7476,-101.7987
73801,36.4576,-99.4344
73742,36.0654,-97.8897
73737,36.285,-98.5495
73717,36.7753,-98.6888
73703,36.4054,-97.9706
73702,36.3866,-97.8158
73701,36.4555,-97.7652
73654,35.8601,-99.3441
73644,35.3933,-99.4438
73601,35.4911,-98.976
73573,34.1807,-97.9419
73550,34.6813,-99.9036
73531,34.1828,-98.5527
73521,34.6212,-99.2812
73507,34.6264,-98.3434
73505,34.5727,-98.5011
73502,34.5474,-98.282
73501,34.5492,-98.3172
73448,33.9406,-97.1514
73446,34.0828,-96.7667
73438,34.2818,-97.4923
73402,34.2589,-97.1831
73401,34.1801,-97.0906
73179,35.416,-97.6362
73173,35.3498,-97.6288
73170,35.3272,-97.5537
73162,35.5764,-97.6432
73160,35.3196,-97.4769
73159,35.3895,-97.5788
73157,35.5184,-97.5741
73149,35.3989,-97.486
73147,35.482,-97.5741
73145,35.4153,-97.3942
73142,35.6168,-97.6384
73140,35.4599,-97.3969
73139,35.3814,-97.5261
73135,35.4018,-97.4227
73134,35.6237,-97.5737
73132,35.5386,-97.6194
73131,35.5863,-97.4604
73130,35.4605,-97.3444
73129,35.4356,-97.486
73128,35.4432,-97.6452
73127,35.4832,-97.6541
73122,35.5196,-97.6133
73120,35.5795,-97.5745
73119,35.4163,-97.5701
73118,35.5128,-97.5299
73117,35.478,-97.4588
73116,35.5471,-97.5564
73115,35.4514,-97.4416
73114,35.59,-97.5204
73112,35.5108,-97.5744
73111,35.5243,-97.4775
73110,35.4603,-97.3974
73109,35.4388,-97.5259
73108,35.4466,-97.5657
73107,35.4906,-97.5745
73106,35.4805,-97.5367
73105,35.5217,-97.5035
73104,35.472,-97.5036
73103,35.4897,-97.5183
73102,35.4747,-97.5192
73101,35.4328,-97.5244
73096,35.5224,-98.7444
73089,35.2545,-97.8123
73083,35.6528,-97.4778
73080,35.0223,-97.4142
73077,36.3039,-97.2692
73072,35.2242,-97.5165
73071,35.2335,-97.4191
73069,35.2529,-97.4635
73052,34.8502,-97.5854
73050,35.945,-97.255
73040,35.6552,-98.3791
73036,35.4896,-97.9724
73034,35.7074,-97.4252
73026,35.2302,-97.2673
73019,35.2469,-97.4623
73013,35.6183,-97.4392
73012,35.6748,-97.5938
73008,35.5132,-97.6435
73003,35.6672,-97.4972
72936,35.2034,-94.2558
72921,35.4664,-94.189
72919,35.3307,-94.3776
72916,35.2511,-94.1768
72908,35.3015,-94.4078
72904,35.4126,-94.385
72903,35.3479,-94.3543
72901,35.3647,-94.4144
72865,35.3112,-93.5829
72832,35.4348,-93.67
72830,35.5062,-93.4982
72823,35.3281,-92.9102
72801,35.2794,-93.1372
72765,36.1804,-94.0357
72764,36.1758,-94.0416
72762,36.1887,-94.241
72761,36.1647,-94.4493
72758,36.3031,-94.1376
72756,36.3224,-94.0016
72716,36.3728,-94.2086
72714,36.4512,-94.2256
72713,36.312,94.3448
72712,36.3431,-94.2631
72704,36.1015,-94.2841
72703,36.1178,-93.994
72701,35.9519,-94.0422
72653,36.3329,-92.3525
72632,36.3723,-93.7061
72616,36.3141,-93.5545
72501,35.7763,-91.6937
72404,35.7887,-90.762
72401,35.8833,-90.6869
72390,34.5302,-90.7339
72370,35.6869,-90.1064
72364,35.2267,-90.1695
72360,34.783,-90.7572
72335,35.0015,-90.7951
72315,35.8716,-89.9241
72223,34.7807,-92.501
72212,34.7889,-92.4156
72211,34.7437,-92.4102
72210,34.708,-92.4767
72209,34.6711,-92.3557
72206,34.6179,-92.2542
72205,34.745,-92.3773
72204,34.7106,-92.3583
72203,34.735,-92.2544
72202,34.7328,-92.225
72201,34.7462,-92.2782
72160,34.3737,-91.5156
72143,35.2337,-91.8171
72118,34.8506,-92.3244
72117,34.779,-92.1471
72116,34.8021,-92.2392
72114,34.7646,-92.258
72113,34.8674,-92.4125
72112,35.5688,-91.2399
72104,34.3417,-92.7807
72073,34.3556,-91.6393
72034,35.0508,-92.4852
72032,35.0661,-92.3379
72022,34.6021,-92.5048
72015,34.5039,-92.62
72011,34.5147,-92.4753
72006,35.2477,-91.3224
71923,34.0268,-93.0142
71921,34.2452,-93.3539
71913,34.4744,-93.1052
71901,34.5336,-92.9606
71842,33.8869,-94.2963
71801,33.6539,-93.589
71753,33.2407,-93.1952
71742,33.7915,-92.3999
71731,33.2075,-92.6661
71730,33.1937,-92.665
71671,33.6097,-92.098
71656,33.5804,-91.7922
71655,33.6133,-91.7428
71635,33.1555,-91.9918
71603,34.1041,-92.0971
71602,34.2837,-92.1093
71601,34.1862,-91.9052
71483,31.8803,-92.6841
71457,31.6931,-93.1662
71446,31.1378,-93.3022
71409,31.3048,-92.7187
71360,31.2875,-92.3563
71334,31.649,-91.5513
71303,31.2743,-92.5266
71301,31.2817,-92.4602
71292,32.3952,-92.2061
71291,32.578,-92.1925
71270,32.5155,-92.6245
71263,32.8729,-91.4304
71254,32.771,-91.2607
71245,32.5261,-92.7273
71221,32.7561,-91.8722
71211,32.5986,-92.0178
71203,32.5956,-92.0133
71201,32.5285,-92.1058
71133,32.4911,-93.7708
71130,32.4911,-93.7711
71129,32.4021,-93.9293
71118,32.3883,-93.8071
71115,32.253,-93.5548
71111,32.5686,-93.6898
71109,32.4683,-93.819
71107,32.6176,-93.8508
71106,32.3918,-93.7382
71105,32.4464,-93.7067
71103,32.4946,-93.7687
71101,32.5076,-93.7509
71055,32.7082,-93.2694
71052,32.039,-93.6205
71033,32.4356,-93.9888
70884,30.3788,-91.0973
70825,30.452,-91.1877
70820,30.3665,-91.1822
70818,30.5686,-91.035
70817,30.377,-90.9891
70816,30.4292,-91.03
70815,30.4537,-91.0617
70814,30.4914,-91.0615
70813,30.4058,-91.1455
70810,30.3589,-91.0829
70809,30.3804,-91.0583
70808,30.3994,-91.1386
70807,30.545,-91.1925
70806,30.4458,-91.13
70805,30.4952,-91.161
70802,30.4372,-91.1825
70801,30.4489,-91.1863
70791,30.637,-91.1167
70788,30.1431,-91.1863
70767,30.454,-91.3153
70764,30.1863,-91.3375
70760,30.7,-91.4441
70752,30.5727,-91.4409
70737,30.2146,-90.9231
70726,30.4295,-90.9102
70707,30.2383,-90.92
70669,30.236,-93.2769
70665,30.1352,-93.441
70663,30.2897,-93.4097
70653,30.6442,-93.5784
70647,30.2687,-92.9819
70634,30.8312,-93.2422
70631,29.8751,-93.6219
70615,30.2405,-93.1052
70607,30.0574,-93.2036
70605,30.1241,-93.2798
70601,30.2346,-93.214
70592,30.0774,-92.0122
70586,30.7461,-92.3885
70583,30.2557,-92.1218
70582,30.1279,-91.6036
70571,30.5333,-92.0814
70570,30.5382,-92.1136
70562,30.0033,-91.8186
70560,29.5583,-91.8609
70538,29.7037,-91.4965
70526,30.2206,-92.3793
70525,30.4182,-92.2228
70518,30.1208,-91.9307
70517,30.338,-91.739
70510,29.7955,-92.2202
70508,30.1607,-92.0267
70506,30.1838,-92.0888
70503,30.1651,-92.0713
70502,30.2369,-91.9924
70501,30.2398,-91.9975
70471,30.4185,-90.0064
70461,30.264,-89.6927
70460,30.3264,-89.8224
70458,30.2692,-89.775
70447,30.43,-90.1986
70434,30.4753,-90.1008
70433,30.4622,-90.125
70427,30.7557,-89.9185
70422,30.7295,-90.3911
70403,30.4726,-90.5202
70401,30.5308,-90.4532
70392,29.6189,-91.3301
70391,29.99,-91.055
70381,29.6992,-91.2067
70380,29.7955,-91.2397
70374,29.5748,-90.4816
70373,29.5722,-90.3817
70364,29.6346,-90.6771
70363,29.5173,-90.7122
70361,29.5956,-90.7194
70360,29.6073,-90.8021
70357,29.2936,-90.2311
70354,29.4131,-90.3168
70353,29.3698,-90.6893
70346,30.1389,-91.0479
70345,29.5474,-90.3063
70344,29.3812,-90.628
70302,29.8117,-90.7408
70301,29.7986,-90.8133
70185,29.9524,-90.1035
70170,29.9523,-90.0697
70139,29.95,-90.071
70131,29.9097,-89.9654
70130,29.9411,-90.0671
70129,30.0799,-89.8119
70128,30.0487,-89.9563
70127,30.0299,-89.9756
70126,30.0164,-90.0182
70125,29.9537,-90.1031
70123,29.9492,-90.201
70122,30.0098,-90.0661
70121,29.9597,-90.1582
70119,29.9713,-90.0919
70118,29.9452,-90.1267
70117,29.9657,-90.0297
70116,29.9641,-90.0647
70115,29.9289,-90.1017
70114,29.9317,-90.0292
70113,29.9436,-90.0835
70112,29.958,-90.0755
70094,29.912,-90.2001
70090,29.9659,-90.6761
70087,29.9916,-90.315
70072,29.8211,-90.1264
70070,29.8211,-90.2654
70065,30.0292,-90.251
70062,29.9817,-90.258
70058,29.8579,-90.0626
70056,29.8913,-90.0273
70054,29.9144,-90.0539
70053,29.9088,-90.0541
70052,30.0998,-90.6961
70037,29.7459,-90.0394
70006,30.0113,-90.1904
70005,29.9903,-90.1349
70003,30.0044,-90.2149
70002,30.0098,-90.1704
70001,29.9837,-90.1698
69361,41.9911,-103.6107
69343,42.6355,-102.0972
69341,41.7131,-103.6553
69337,42.7485,-102.9649
69336,41.6268,-103.1683
69210,42.4386,-99.8739
69201,42.609,-100.7737
69162,41.1474,-103.0404
69160,41.1428,-102.9775
69153,41.0983,-101.6583
69145,41.2568,-103.71
69140,40.8483,-101.7976
69101,41.117,-100.8027
69028,40.6142,-100.0661
68970,40.1108,-98.5095
68959,40.5027,-98.933
68902,40.5861,-98.3881
68901,40.5917,-98.3595
68873,41.2457,-98.4896
68862,41.6054,-98.9051
68850,40.8384,-99.7015
68848,40.6994,-99.0811
68847,40.7409,-99.0171
68845,40.7435,-99.1933
68803,40.9143,-98.4046
68802,40.925,-98.3417
68801,40.9475,-98.2693
68765,42.326,-97.6061
68763,42.4723,-98.6284
68756,42.1835,-97.9804
68701,42.0178,-97.4218
68661,41.5016,-97.0697
68601,41.4753,-97.3588
68588,40.8181,-96.7091
68583,40.8239,-96.6729
68526,40.735,-96.587
68524,40.8759,-96.8177
68522,40.7909,-96.7586
68521,40.8598,-96.7133
68516,40.7311,-96.6444
68512,40.738,-96.7112
68510,40.8044,-96.6496
68509,40.8113,-96.6992
68508,40.8175,-96.7066
68507,40.862,-96.6058
68506,40.7824,-96.6395
68504,40.8567,-96.663
68503,40.8268,-96.674
68502,40.7851,-96.6858
68501,40.8169,-96.7105
68467,40.8724,-97.6163
68463,40.8777,-96.14
68462,40.9615,-96.5344
68420,40.102,-96.1993
68371,40.7783,-97.7879
68370,40.1378,-97.5104
68359,40.6256,-97.2927
68355,40.1357,-95.5664
68352,40.1682,-97.19
68340,40.118,-97.7552
68333,40.6174,-96.9421
68310,40.2584,-96.7277
68305,40.3819,-95.8529
68198,41.2401,-95.9643
68197,41.2134,-95.9989
68183,41.2633,-95.9329
68179,41.2634,-95.9327
68175,41.2647,-95.9653
68164,41.3012,-96.1101
68157,41.1736,-95.9894
68154,41.2632,-96.0971
68144,41.235,-96.1181
68138,41.1584,-96.1301
68137,41.2019,-96.1198
68136,41.168,-96.1869
68134,41.3015,-96.0494
68132,41.26,-96.0032
68131,41.2607,-95.9647
68130,41.2338,-96.1892
68128,41.1762,-96.0296
68127,41.2103,-96.0527
68124,41.2364,-96.0527
68122,41.3661,-96.0489
68119,41.3068,-95.9064
68118,41.2615,-96.1772
68117,41.2065,-96.0142
68116,41.2921,-96.1677
68114,41.2601,-96.0501
68111,41.2951,-95.9637
68110,41.295,-95.8882
68108,41.2349,-95.9291
68107,41.2101,-95.9515
68106,41.2435,-96.0001
68105,41.2371,-95.9638
68103,41.2382,-95.931
68102,41.2607,-95.9343
68069,41.2162,-96.3224
68047,42.101,-96.7261
68046,41.1136,-96.0476
68045,41.8103,-96.4938
68041,41.249,-96.4933
68038,41.9733,-96.442
68028,41.0957,-96.2755
68025,41.4423,-96.475
68022,41.276,-96.2351
68020,41.9911,-96.2585
68016,41.0367,-96.0992
68010,41.2611,-96.1317
68008,41.5392,-96.2019
68007,41.3718,-96.1915
68005,41.1441,-95.9147
68002,41.5022,-96.3578
67954,37.1773,-101.6372
67951,37.1845,-101.3479
67950,37.0285,-101.8531
67905,37.0431,-100.9206
67901,37.133,-100.9322
67880,37.6493,-101.3084
67879,38.4968,-101.8062
67878,37.9947,-101.8297
67871,38.5038,-100.9071
67870,37.5076,-101.0214
67865,37.3915,-99.9779
67860,37.9988,-101.3362
67854,38.0949,-100.0075
67846,38.0425,-100.7422
67841,37.6135,-100.2248
67838,38.076,-101.112
67834,37.563,-99.6212
67831,37.1729,-99.8491
67801,37.8024,-100.0878
67756,39.7999,-101.8436
67753,39.4742,-100.7855
67752,39.016,-100.2512
67749,39.8212,-100.5628
67740,39.3646,-100.3853
67735,39.361,-101.7635
67701,39.3983,-100.9904
67672,39.0085,-99.9455
67663,39.2485,-99.3447
67601,38.8999,-99.3546
67579,38.1807,-98.1517
67560,38.4311,-99.9261
67550,38.1773,-99.1861
67548,38.5798,-99.3376
67547,37.9111,-99.414
67530,38.3381,-98.7933
67504,38.0608,-97.9294
67502,38.1348,-97.9312
67501,37.9616,-97.9587
67484,39.0162,-97.8358
67473,39.386,-98.7403
67460,38.3695,-97.7127
67456,38.6303,-97.6719
67439,38.7263,-98.2575
67432,39.35,-97.1559
67402,38.8403,-97.6111
67401,38.852,-97.6666
67337,37.0744,-95.4997
67333,37.0605,-95.8828
67301,37.2028,-95.7319
67278,37.6655,-97.4241
67277,37.662,-97.4184
67228,37.7778,-97.1758
67226,37.7848,-97.2267
67220,37.738,-97.2808
67219,37.7726,-97.318
67218,37.6705,-97.2805
67217,37.6112,-97.3657
67214,37.7087,-97.3186
67213,37.6652,-97.3637
67211,37.6644,-97.3185
67209,37.6638,-97.4349
67208,37.7013,-97.2806
67207,37.6706,-97.2258
67206,37.7085,-97.2259
67205,37.7671,-97.4055
67203,37.7081,-97.3639
67202,37.6901,-97.3346
67201,37.6865,-97.3351
67156,37.2527,-96.9694
67152,37.2815,-97.3856
67147,37.8655,-97.3315
67124,37.6377,-98.7586
67117,38.0748,-97.3459
67114,38.0981,-97.3278
67062,38.152,-97.4363
67060,37.5458,-97.352
67054,37.5698,-99.3211
67031,37.4066,-97.623
67025,37.6411,-97.7947
67022,37.0977,-97.6471
67010,37.6652,-96.9622
67005,37.0956,-96.9884
67003,37.1163,-98.0932
67002,37.6921,-97.1085
66967,39.7781,-98.7952
66953,39.6827,-97.1345
66945,39.8709,-96.8901
66933,39.6624,-96.872
66901,39.5457,-97.6373
66846,38.6669,-96.4619
66839,38.221,-95.7521
66801,38.4282,-96.1912
66762,37.3489,-94.6749
66749,37.9374,-95.4183
66743,37.5046,-94.8937
66734,37.6236,-94.8326
66720,37.6454,-95.4611
66710,37.5624,-95.6445
66636,39.0563,-95.6749
66622,39.0145,-95.7733
66621,39.0333,-95.7015
66618,39.1379,-95.7381
66615,39.055,-95.8913
66614,39.0155,-95.7904
66612,39.0397,-95.6807
66611,39.015,-95.6964
66610,38.9696,-95.8311
66608,39.0793,-95.6711
66607,39.0463,-95.6308
66606,39.0608,-95.7312
66604,39.0403,-95.7279
66603,39.0549,-95.6761
66601,39.087,-95.6136
66538,39.8649,-96.0565
66536,39.2095,-96.0681
66534,39.8633,-95.8172
66521,39.4642,-96.2214
66508,39.8638,-96.635
66506,39.1953,-96.5811
66505,39.1836,-96.5714
66503,39.2487,-96.6874
66502,39.2022,-96.525
66441,38.9923,-96.7926
66439,39.6456,-95.5082
66434,39.8513,-95.5553
66414,38.8116,-95.6464
66283,38.9579,-94.8828
66251,38.9595,-94.9036
66227,38.9724,-94.8764
66226,39.0298,-94.8628
66224,38.8655,-94.6286
66223,38.8619,-94.6678
66221,38.8634,-94.703
66219,38.9464,-94.7791
66217,39.0002,-94.7792
66216,39.0184,-94.7402
66215,38.9449,-94.7422
66214,38.9567,-94.7143
66213,38.8998,-94.7051
66212,38.9552,-94.6816
66211,38.9222,-94.6378
66210,38.9282,-94.705
66209,38.8998,-94.6379
66208,39.0039,-94.6284
66207,38.9658,-94.6443
66206,38.9578,-94.6192
66205,39.0292,-94.6292
66204,38.993,-94.6799
66203,39.0245,-94.7074
66202,39.0277,-94.6695
66160,39.0571,-94.6118
66112,39.1113,-94.7697
66111,39.0889,-94.7839
66106,39.0736,-94.7014
66105,39.0857,-94.6332
66104,39.1528,-94.6933
66103,39.0676,-94.6282
66102,39.1084,-94.6874
66101,39.1163,-94.6253
66085,38.7854,-94.6474
66071,38.5723,-94.8893
66067,38.6161,-95.2673
66062,38.85,-94.7777
66061,38.8842,-94.8969
66049,38.9843,-95.3444
66048,39.2936,-94.9763
66047,38.8851,-95.3413
66046,38.9145,-95.2047
66044,39.0308,-95.2179
66043,39.2558,-94.8924
66032,38.2688,-95.2318
66031,38.8325,-94.8949
66018,38.9689,-94.9725
66016,39.4807,-95.2518
66015,38.0729,-95.3999
66012,39.0475,-94.9429
66007,39.1506,-94.943
66006,38.8042,-95.2418
66002,39.5483,-95.1733
65807,37.1676,-93.3249
65806,37.2069,-93.304
65804,37.148,-93.2512
65803,37.2991,-93.2772
65802,37.2202,-93.2329
65801,37.2153,-93.295
65793,37.0029,-91.9769
65775,36.7255,-91.8505
65721,36.9772,-93.2268
65714,37.0288,-93.3081
65708,36.9252,-93.9
65658,36.5451,-93.6468
65616,36.6696,-93.2365
65613,37.6405,-93.4436
65605,36.8869,-93.7204
65560,37.5751,-91.5751
65559,37.9947,-91.6069
65548,37.019,-91.7282
65536,37.6925,-92.6547
65483,37.315,-91.925
65453,38.1188,-91.4338
65401,37.8879,-91.7294
65355,38.2207,-93.4014
65326,38.1663,-93.1431
65301,38.7032,-93.2531
65270,39.4038,-92.4098
65265,39.2191,-91.8851
65251,38.8267,-91.9758
65248,39.1536,-92.6801
65240,39.1955,-92.1248
65231,39.0136,-91.8949
65218,38.8937,-92.3963
65216,38.9091,-92.2464
65215,38.9091,-92.2466
65212,38.9093,-92.2463
65211,38.9093,-92.2464
65203,38.8841,-92.4007
65202,39.0436,-92.3557
65201,38.8911,-92.2426
65109,38.5522,-92.247
65102,38.5006,-92.1516
65101,38.4842,-92.1324
65065,38.121,-92.6769
65051,38.4758,-91.783
65041,38.6389,-91.4894
65020,38.0311,-92.7754
64999,38.9572,-94.5739
64856,36.5733,-94.2638
64850,36.8561,-94.4084
64836,37.1826,-94.3161
64804,37.0081,-94.5217
64802,37.1145,-94.5152
64801,37.1217,-94.5558
64772,37.8344,-94.3374
64750,37.93,-94.1011
64744,37.8505,-93.987
64735,38.3893,-93.7676
64725,38.5125,-94.4195
64701,38.6098,-94.3478
64668,39.3677,-93.7279
64633,39.3783,-93.4964
64628,39.8071,-93.047
64507,39.7267,-94.7326
64506,39.7956,-94.8067
64504,39.6803,-94.9105
64503,39.7373,-94.8056
64501,39.7569,-94.8558
64485,39.9413,-94.7989
64468,40.3299,-94.8651
64433,40.2133,-94.6788
64429,39.7356,-94.2246
64424,40.2667,-93.9912
64402,40.2418,-94.3323
64198,39.1054,-94.5727
64190,39.2817,-94.7327
64163,39.3313,-94.6926
64161,39.1608,-94.4518
64154,39.2865,-94.6295
64153,39.2891,-94.7052
64152,39.2084,-94.738
64150,39.1713,-94.6306
64148,39.0847,-94.5844
64145,38.8766,-94.5975
64141,39.0847,-94.5846
64138,38.969,-94.473
64137,38.9352,-94.5421
64134,38.9207,-94.4868
64133,39.0207,-94.4484
64132,38.9859,-94.5435
